1.772558271067489408e-02  -1.100574445347100475e-04  1.738031335468509487e-05  7.999083654729942068e-06  1.242113455689986814e-03  7.763013148637343350e-04  1.193864293217059003e-02  2.135574109886517638e-04  6.985947188060032988e-04  -5.744278422605560532e-05  1.582084118780430464e-03  3.728110936646677429e-05  2.892896490154504927e-03  -2.282574965257544517e-04  -4.816908934665678791e-05  8.142597182580472613e-05  3.317719996354586299e-04  3.853354432434594884e-03
-1.100574445346695661e-04  1.772416893553351719e-02  1.472876712802566054e-05  -1.241768390159971470e-03  -7.577437126083978095e-06  -7.744293584281178961e-04  -2.274775071277575840e-04  2.893094750346560627e-03  -4.774753658442072420e-05  -3.315217633723101199e-04  -8.166841072795096327e-05  -3.853647756819974721e-03  2.130997661186254490e-04  1.193832049836714149e-02  6.962390870207456166e-04  -1.581208223485381856e-03  5.710847225576167353e-05  -4.135229428817166486e-05
1.738031335468457310e-05  1.472876712803536923e-05  4.669794930777114786e-03  -8.953601704209475018e-05  9.463321587127623120e-05  8.924918909892811923e-08  -7.233638070474677877e-04  2.588515534068835163e-05  -1.694229229715160743e-04  -1.401895191987030827e-05  6.865360369024126183e-04  8.547983470499548385e-06  2.614399506755765251e-05  -7.249804627824963125e-04  -1.688040161413485035e-04  -6.868584739867926751e-04  1.444384866164354420e-05  -8.499759633306575870e-06
7.999083654728717259e-06  -1.241768390159985564e-03  -8.953601704209496702e-05  2.490996310235223457e-02  3.436229321643125201e-05  -7.259618002264847506e-05  8.033338579449983982e-05  -1.622300304621827676e-04  4.505824721227903018e-05  1.025130564216827737e-03  -6.437774163656036154e-05  7.672496401624673192e-04  4.511187022101029176e-05  -1.630186863327026670e-03  6.799133391418412178e-04  -1.670875102659554736e-03  2.642096340683343001e-05  -2.007282880683798664e-06
1.242113455689980092e-03  -7.577437126059529336e-06  9.463321587127680040e-05  3.436229321642877868e-05  2.491097755875298914e-02  -7.108443452864101405e-05  1.628858484120682300e-03  -4.616743839376954907e-05  -6.825192409279088376e-04  2.636810542403675804e-05  -1.671147468831301469e-03  -1.453301804013805052e-06  1.619330151154694598e-04  -8.055343372352680609e-05  -4.511361377751362282e-05  -6.525271103795497339e-05  1.025146720855508098e-03  7.675827026571650346e-04
7.763013148637049532e-04  -7.744293584281042352e-04  8.924918910356880099e-08  -7.259618002264350129e-05  -7.108443452863417002e-05  2.819959988194702116e-02  8.058149743578540232e-04  4.353786055768912172e-03  8.434823483017368437e-05  -7.128515567631813713e-04  1.596906799814960343e-04  -1.699761476846318661e-03  -4.353797052336135821e-03  -8.075754509518410194e-04  -8.275640055657832199e-05  1.594519587510036251e-04  -7.131434686086725490e-04  -1.700449772327206673e-03
1.193864293217060391e-02  -2.274775071277970219e-04  -7.233638070474735339e-04  8.033338579450303822e-05  1.628858484120686853e-03  8.058149743578558663e-04  1.775784596852114997e-02  4.670385386066639583e-04  -6.895070720689946899e-05  -1.281489901384321210e-04  1.223037426859610328e-03  2.031412674856102930e-04  3.177710043504025292e-03  -1.063970960621363291e-03  -2.515823820527414716e-04  4.024006295455871251e-04  7.617076246330808584e-04  1.984101202262700779e-03
2.135574109886369915e-04  2.893094750346587515e-03  2.588515534069191933e-05  -1.622300304621837705e-04  -4.616743839378355561e-05  4.353786055768909570e-03  4.670385386066716019e-04  2.197791665947509618e-02  8.615920927374554918e-05  -1.194174185790491168e-03  8.305973822687990021e-05  9.052865425462166583e-04  -2.784569114662633748e-03  3.177466306837430782e-03  4.223462213651914070e-04  -6.667426464284095062e-04  -9.658194170470763744e-04  1.180393870284552390e-03
6.985947188060030819e-04  -4.774753658442509489e-05  -1.694229229715403062e-04  4.505824721228138832e-05  -6.825192409279107891e-04  8.434823483017825157e-05  -6.895070720690694998e-05  8.615920927374782600e-05  4.783765138061777875e-03  -2.538802672517983709e-05  -1.031678562483158179e-04  4.595533023740485523e-05  4.232072586541823166e-04  -2.518458815437957504e-04  -1.003317809000828231e-04  6.126229909554344809e-06  6.665003508608303984e-05  -4.980778295819374146e-05
-5.744278422605401290e-05  -3.315217633723087647e-04  -1.401895191987150259e-05  1.025130564216833592e-03  2.636810542404202998e-05  -7.128515567631689030e-04  -1.281489901384328257e-04  -1.194174185790479459e-03  -2.538802672517764496e-05  2.726265963226649075e-02  -3.586902807749336541e-05  2.132422648478178736e-04  9.651886680724933382e-04  -7.612468811307090142e-04  -6.649539061435301662e-05  4.521468680754632546e-05  8.332216596499547601e-05  -4.650964119477655253e-04
